Lat,Lon,Country,Month,Sunlight,Temp,Cloud
60.472024,8.468946,Norway,03,10500.080000000002,34.354838709677416,53.16129032258065
60.472024,8.468946,Norway,04,10557.710000000001,37.5,60.53333333333333
60.472024,8.468946,Norway,05,16736.76,49.58064516129032,47.903225806451616
60.472024,8.468946,Norway,06,19799.899999999998,59.06666666666667,41.766666666666666
60.472024,8.468946,Norway,07,18456.13,58.225806451612904,45.16129032258065
60.472024,8.468946,Norway,08,15303.139999999998,56.096774193548384,47.193548387096776
60.472024,8.468946,Norway,09,13940.95,55.63333333333333,39.86666666666667
60.472024,8.468946,Norway,10,9169.309999999998,37.45161290322581,52.32258064516129
60.472024,8.468946,Norway,11,5070.320000000001,23.933333333333334,60.93333333333333
60.472024,8.468946,Norway,12,6148.4299999999985,28.70967741935484,43.645161290322584
61.92411,25.748151,Finland,01,1583.0199999999998,12.35483870967742,86.38709677419355
61.92411,25.748151,Finland,02,1461.88,30.413793103448278,90.3103448275862
61.92411,25.748151,Finland,03,3186.1000000000004,34.774193548387096,86.12903225806451
61.92411,25.748151,Finland,04,7265.719999999998,46.43333333333333,72.76666666666667
61.92411,25.748151,Finland,05,19165.18,64.12903225806451,41.483870967741936
61.92411,25.748151,Finland,06,16757.52,66.46666666666667,52.233333333333334
61.92411,25.748151,Finland,07,15363.18,69.03225806451613,55.03225806451613
61.92411,25.748151,Finland,08,12342.239999999998,65.6774193548387,58.25806451612903
61.92411,25.748151,Finland,09,10424.710000000001,58.233333333333334,55.53333333333333
61.92411,25.748151,Finland,10,5366.529999999997,42.32258064516129,72.48387096774194
61.92411,25.748151,Finland,11,1303.9699999999998,33.166666666666664,89.53333333333333
61.92411,25.748151,Finland,12,2011.86,31.258064516129032,79.90322580645162
64.96305100000001,-19.020835,Iceland,01,5421.87,22.0,43.225806451612904
64.96305100000001,-19.020835,Iceland,02,8260.84,20.03448275862069,44.13793103448276
64.96305100000001,-19.020835,Iceland,03,11999.25,29.483870967741936,46.064516129032256
64.96305100000001,-19.020835,Iceland,04,15861.679999999998,33.13333333333333,42.43333333333333
64.96305100000001,-19.020835,Iceland,05,18420.559999999998,36.70967741935484,47.70967741935484
64.96305100000001,-19.020835,Iceland,06,21827.54,44.9,43.86666666666667
64.96305100000001,-19.020835,Iceland,07,18629.719999999998,44.516129032258064,49.83870967741935
64.96305100000001,-19.020835,Iceland,08,15298.150000000001,43.354838709677416,49.96774193548387
64.96305100000001,-19.020835,Iceland,09,10310.650000000001,39.53333333333333,55.5
64.96305100000001,-19.020835,Iceland,10,7248.079999999999,40.225806451612904,59.354838709677416
64.96305100000001,-19.020835,Iceland,11,4314.04,30.6,61.06666666666667
64.96305100000001,-19.020835,Iceland,12,2484.3199999999997,32.45161290322581,65.7741935483871
